X Filtered Pixel; Y Filtered Pixel; X Filtered Normalized; Y Filtered Normalized; X Raw Normalized; Y Raw Normalized; Distance to Camera in mm; Eye Aspect Ratio (Height/Width); Blinking; Timestamp With Milliseconds; Unix Timestamp In Milliseconds; AOI List; Additional Notes
452;396;0.2784516;0.4333628;0.5059937;0.4598088;432.1;0.1714215;False;11/21/2025 4:34:22 PM:635;1763714062635;;
497;396;0.3061752;0.4340633;0.4896073;0.4595856;435.3;0.1713629;False;11/21/2025 4:34:22 PM:656;1763714062656;;
513;396;0.3162017;0.4340624;0.4411123;0.4339387;436.4;0.178136;False;11/21/2025 4:34:22 PM:681;1763714062681;;
524;396;0.3231829;0.4341193;0.4388716;0.4399922;437.4;0.1781353;False;11/21/2025 4:34:22 PM:702;1763714062702;;
495;396;0.3048438;0.4341142;0.2250243;0.4287692;436.9;0.1663155;True;11/21/2025 4:34:22 PM:726;1763714062726;;
468;396;0.2885172;0.4336423;0.211155;0.4053448;437.0;0.160075;True;11/21/2025 4:34:22 PM:750;1763714062750;;
452;396;0.2785966;0.4336399;0.2208603;0.4251567;436.0;0.1522743;True;11/21/2025 4:34:22 PM:773;1763714062773;;
440;396;0.2714562;0.4336379;0.2208563;0.4251513;435.0;0.1522701;True;11/21/2025 4:34:22 PM:794;1763714062794;;
413;390;0.254875;0.4277525;0.1710912;0.337306;433.7;0.153983;True;11/21/2025 4:34:22 PM:818;1763714062818;;
401;389;0.2473853;0.4264501;0.1936655;0.3772771;434.3;0.1566194;True;11/21/2025 4:34:22 PM:842;1763714062842;;
392;388;0.2416883;0.4254374;0.1946194;0.3791547;434.9;0.1566072;True;11/21/2025 4:34:22 PM:864;1763714062864;;
385;388;0.2376624;0.4249009;0.1982362;0.3864771;433.1;0.1676939;True;11/21/2025 4:34:22 PM:886;1763714062886;;
380;387;0.2340051;0.4241165;0.1939967;0.3787158;431.6;0.1613645;True;11/21/2025 4:34:22 PM:909;1763714062909;;
377;387;0.2325388;0.4240112;0.2101997;0.4084603;430.3;0.1626161;True;11/21/2025 4:34:22 PM:934;1763714062934;;
375;387;0.2314715;0.4239309;0.2102005;0.4084619;429.0;0.1626158;True;11/21/2025 4:34:22 PM:957;1763714062957;;
371;386;0.2286608;0.4228805;0.1918251;0.3745469;428.5;0.1576954;True;11/21/2025 4:34:22 PM:982;1763714062982;;
367;385;0.2262088;0.4216855;0.1879876;0.3673611;430.3;0.1672459;True;11/21/2025 4:34:23 PM:4;1763714063004;;
365;385;0.2249054;0.4213428;0.1963856;0.3822449;430.5;0.1664697;True;11/21/2025 4:34:23 PM:26;1763714063026;;
363;384;0.2238848;0.421066;0.1963838;0.3822418;430.7;0.1664606;True;11/21/2025 4:34:23 PM:46;1763714063046;;
361;384;0.2227379;0.4206409;0.1942136;0.3783832;432.3;0.1684534;True;11/21/2025 4:34:23 PM:71;1763714063071;;
360;384;0.2218722;0.420312;0.1942146;0.3783851;433.7;0.1684572;True;11/21/2025 4:34:23 PM:92;1763714063092;;
356;382;0.2195014;0.4179446;0.1747773;0.343285;433.2;0.1568687;True;11/21/2025 4:34:23 PM:113;1763714063113;;
353;380;0.2174449;0.4158518;0.1747757;0.3432822;432.7;0.1568682;True;11/21/2025 4:34:23 PM:136;1763714063136;;
348;377;0.2148581;0.4127718;0.1671589;0.3292888;431.4;0.159722;True;11/21/2025 4:34:23 PM:160;1763714063160;;
346;375;0.2133589;0.411155;0.174169;0.3414745;430.4;0.1787958;False;11/21/2025 4:34:23 PM:184;1763714063184;;
344;374;0.2120291;0.4097122;0.1734399;0.3406947;429.2;0.1669478;True;11/21/2025 4:34:23 PM:209;1763714063209;;
342;372;0.210652;0.4080057;0.1692242;0.3326835;428.1;0.1669431;True;11/21/2025 4:34:23 PM:232;1763714063232;;
340;372;0.2099187;0.4072129;0.1754125;0.3431337;427.0;0.1739445;False;11/21/2025 4:34:23 PM:254;1763714063254;;
340;371;0.209447;0.4068287;0.1781254;0.3489401;426.6;0.1744999;False;11/21/2025 4:34:23 PM:277;1763714063277;;
473;371;0.291503;0.4067133;0.5023705;0.4031483;425.2;0.1699566;True;11/21/2025 4:34:23 PM:299;1763714063299;;
561;371;0.3456025;0.4066137;0.5022945;0.4031507;423.9;0.1699357;True;11/21/2025 4:34:23 PM:320;1763714063320;;
854;371;0.5259564;0.4068599;0.7862834;0.4139779;420.4;0.1707635;True;11/21/2025 4:34:23 PM:344;1763714063344;;
1035;372;0.6373686;0.4070518;0.8080337;0.4133182;420.2;0.1840944;False;11/21/2025 4:34:23 PM:370;1763714063370;;
1133;372;0.6979246;0.4072096;0.8080292;0.4133203;420.1;0.1840848;False;11/21/2025 4:34:23 PM:393;1763714063393;;
1174;374;0.7233174;0.4097669;0.7813054;0.4569043;416.8;0.1748225;False;11/21/2025 4:34:23 PM:416;1763714063416;;
1255;374;0.7729167;0.410029;0.8763964;0.4225602;416.5;0.1751283;False;11/21/2025 4:34:23 PM:438;1763714063438;;
1304;376;0.8034983;0.411815;0.8714228;0.4532338;415.8;0.1839348;False;11/21/2025 4:34:23 PM:463;1763714063463;;
1330;377;0.819139;0.4131896;0.863434;0.452941;415.2;0.1838955;False;11/21/2025 4:34:23 PM:485;1763714063485;;
1318;377;0.8117163;0.4133165;0.7764789;0.4247591;413.4;0.173131;False;11/21/2025 4:34:23 PM:508;1763714063508;;
1309;377;0.8064933;0.4134205;0.7764807;0.4247563;411.9;0.1731437;False;11/21/2025 4:34:23 PM:530;1763714063530;;
1347;377;0.8295873;0.4134671;0.8993504;0.4211484;411.3;0.1810987;False;11/21/2025 4:34:23 PM:553;1763714063553;;
1362;378;0.8392493;0.4138064;0.8779144;0.4355564;411.4;0.1873519;False;11/21/2025 4:34:23 PM:577;1763714063577;;
1373;378;0.845916;0.4140858;0.8779064;0.4355486;411.4;0.1873509;False;11/21/2025 4:34:23 PM:599;1763714063599;;
1367;379;0.8418695;0.4154281;0.7815384;0.4602773;409.9;0.1834709;False;11/21/2025 4:34:23 PM:622;1763714063622;;
1365;379;0.8410396;0.4154308;0.8347709;0.4158219;407.6;0.1789564;False;11/21/2025 4:34:23 PM:646;1763714063646;;
1366;379;0.8412966;0.4155548;0.8432516;0.4324508;407.6;0.1878193;False;11/21/2025 4:34:23 PM:671;1763714063671;;
1366;379;0.8415042;0.4156669;0.8432452;0.4324545;407.6;0.1877928;False;11/21/2025 4:34:23 PM:698;1763714063698;;
1365;379;0.8409136;0.4156848;0.8339979;0.4274106;407.7;0.1845683;False;11/21/2025 4:34:23 PM:723;1763714063723;;
1376;379;0.8477097;0.4157066;0.8942782;0.4281294;407.7;0.1856995;False;11/21/2025 4:34:23 PM:747;1763714063747;;
1392;379;0.8573948;0.4157161;0.9178097;0.4250468;406.5;0.193638;False;11/21/2025 4:34:23 PM:770;1763714063770;;
1404;379;0.8646572;0.4157243;0.9178091;0.4250439;405.4;0.1936479;False;11/21/2025 4:34:23 PM:793;1763714063793;;
1396;381;0.8602139;0.4171962;0.7810457;0.4672019;405.9;0.1711452;True;11/21/2025 4:34:23 PM:816;1763714063816;;
1268;381;0.7812218;0.4172285;0.5574989;0.4267488;407.9;0.104407;True;11/21/2025 4:34:23 PM:840;1763714063840;;
1179;381;0.7264655;0.4172583;0.5569307;0.4267128;411.3;0.09073788;True;11/21/2025 4:34:23 PM:865;1763714063865;;
1125;381;0.6928251;0.4172813;0.5569308;0.4267128;414.3;0.09073756;True;11/21/2025 4:34:23 PM:888;1763714063888;;
1087;381;0.6693668;0.4173015;0.5682217;0.427239;418.7;0.08188975;True;11/21/2025 4:34:23 PM:913;1763714063913;;
1063;381;0.6548226;0.4173162;0.5682227;0.4272391;422.8;0.08188717;True;11/21/2025 4:34:23 PM:936;1763714063936;;
1039;381;0.6402451;0.4173334;0.5572528;0.4267325;425.1;0.09727925;True;11/21/2025 4:34:23 PM:959;1763714063959;;
1017;381;0.6265718;0.4173719;0.5456004;0.432028;428.0;0.1388905;True;11/21/2025 4:34:23 PM:983;1763714063983;;
813;381;0.5008773;0.4175322;0.2528811;0.4393371;430.5;0.143314;True;11/21/2025 4:34:24 PM:5;1763714064005;;
692;381;0.4266818;0.4176671;0.2530083;0.4393476;432.8;0.1433797;True;11/21/2025 4:34:24 PM:26;1763714064026;;
560;379;0.3452173;0.4147612;0.1837224;0.3601502;432.6;0.1571361;True;11/21/2025 4:34:24 PM:50;1763714064050;;
472;374;0.2911295;0.409328;0.1657672;0.3271305;432.0;0.152589;True;11/21/2025 4:34:24 PM:72;1763714064072;;
418;370;0.257783;0.4050029;0.1657641;0.3271237;431.5;0.1526248;True;11/21/2025 4:34:24 PM:92;1763714064092;;
389;368;0.2398305;0.4034834;0.1807873;0.3545736;430.1;0.1666942;True;11/21/2025 4:34:24 PM:113;1763714064113;;
371;368;0.2288713;0.4029683;0.190819;0.3729059;429.8;0.1739735;False;11/21/2025 4:34:24 PM:137;1763714064137;;
359;367;0.2212086;0.4023662;0.1880007;0.3674386;429.6;0.1739148;False;11/21/2025 4:34:24 PM:158;1763714064158;;
350;367;0.2159247;0.4020246;0.1912637;0.3734675;429.8;0.1653217;True;11/21/2025 4:34:24 PM:181;1763714064181;;
344;367;0.2124244;0.401861;0.1936399;0.3783979;428.9;0.1697476;True;11/21/2025 4:34:24 PM:205;1763714064205;;
338;366;0.2082756;0.4011067;0.1837849;0.36051;427.7;0.1636414;True;11/21/2025 4:34:24 PM:228;1763714064228;;
333;366;0.2052418;0.400486;0.1837844;0.3605085;426.6;0.1636634;True;11/21/2025 4:34:24 PM:249;1763714064249;;
325;363;0.2001381;0.3981215;0.168457;0.3330258;425.6;0.160229;True;11/21/2025 4:34:24 PM:273;1763714064273;;
319;362;0.1970336;0.3967201;0.1723901;0.3398833;424.7;0.1658627;True;11/21/2025 4:34:24 PM:295;1763714064295;;
316;361;0.1946561;0.3955556;0.1723887;0.3398791;423.9;0.1659321;True;11/21/2025 4:34:24 PM:317;1763714064317;;
315;361;0.1942795;0.3954791;0.1896027;0.3702073;423.5;0.1701814;True;11/21/2025 4:34:24 PM:341;1763714064341;;
315;361;0.1940572;0.3953806;0.190813;0.3723112;423.2;0.1702307;True;11/21/2025 4:34:24 PM:366;1763714064366;;
313;360;0.1928963;0.3947238;0.1778701;0.3490712;422.2;0.164061;True;11/21/2025 4:34:24 PM:390;1763714064390;;
313;360;0.1928132;0.3945954;0.1909902;0.3735527;421.8;0.1645173;True;11/21/2025 4:34:24 PM:413;1763714064413;;
313;360;0.1929055;0.3944516;0.195605;0.3809003;422.5;0.1566521;True;11/21/2025 4:34:24 PM:435;1763714064435;;
313;360;0.1929826;0.3943286;0.1956046;0.3808996;423.1;0.1566458;True;11/21/2025 4:34:24 PM:458;1763714064458;;
313;361;0.1930077;0.3951825;0.2170477;0.4203622;422.4;0.1439995;True;11/21/2025 4:34:24 PM:478;1763714064478;;
321;365;0.1979189;0.3995374;0.2693459;0.4656491;425.2;0.1348839;True;11/21/2025 4:34:24 PM:501;1763714064501;;
332;370;0.2047403;0.4053656;0.2890553;0.4884818;427.7;0.1348454;True;11/21/2025 4:34:24 PM:523;1763714064523;;
455;376;0.2803783;0.4118914;0.503888;0.5023329;429.1;0.1316701;True;11/21/2025 4:34:24 PM:545;1763714064545;;
611;383;0.3767177;0.4192885;0.593954;0.5143271;429.9;0.1372399;True;11/21/2025 4:34:24 PM:569;1763714064569;;
704;388;0.4336293;0.4248582;0.5940421;0.5143213;430.7;0.1372745;True;11/21/2025 4:34:24 PM:592;1763714064592;;
838;392;0.5163285;0.4294019;0.6986908;0.5123212;430.2;0.12668;True;11/21/2025 4:34:24 PM:614;1763714064614;;
832;394;0.5123663;0.4319941;0.365187;0.4999649;431.4;0.1363585;True;11/21/2025 4:34:24 PM:636;1763714064636;;
835;397;0.5145702;0.4353389;0.5268928;0.5130251;432.2;0.140302;True;11/21/2025 4:34:24 PM:658;1763714064658;;
838;400;0.5161902;0.4380412;0.527003;0.5130175;432.9;0.1403452;True;11/21/2025 4:34:24 PM:679;1763714064679;;
833;404;0.5133949;0.4422828;0.4752364;0.5327502;434.1;0.1480207;True;11/21/2025 4:34:24 PM:702;1763714064702;;
833;405;0.513348;0.4435525;0.4232064;0.5039087;436.0;0.145147;True;11/21/2025 4:34:24 PM:723;1763714064723;;
833;406;0.5133185;0.4445695;0.4233018;0.5039021;437.7;0.1451832;True;11/21/2025 4:34:24 PM:743;1763714064743;;
831;409;0.5121913;0.4476185;0.4351075;0.5320213;438.5;0.1452639;True;11/21/2025 4:34:24 PM:766;1763714064766;;
830;411;0.5112299;0.4501511;0.4351971;0.5320138;439.2;0.1453122;True;11/21/2025 4:34:24 PM:787;1763714064787;;
829;411;0.5110348;0.4504589;0.4278221;0.4749877;439.0;0.1385494;True;11/21/2025 4:34:24 PM:810;1763714064810;;
827;411;0.5098479;0.4506367;0.4400634;0.4588184;438.8;0.1385729;True;11/21/2025 4:34:24 PM:832;1763714064832;;
825;413;0.5083376;0.4526069;0.4458045;0.5230366;439.7;0.1443268;True;11/21/2025 4:34:24 PM:856;1763714064856;;
798;412;0.491624;0.4517651;0.3444444;0.4325143;438.2;0.1326743;True;11/21/2025 4:34:24 PM:880;1763714064880;;
773;412;0.4764469;0.4512738;0.3357789;0.4368601;435.3;0.136353;True;11/21/2025 4:34:24 PM:902;1763714064902;;
755;412;0.4651759;0.4508875;0.3357834;0.4368599;432.7;0.1363555;True;11/21/2025 4:34:24 PM:924;1763714064924;;
709;412;0.4370686;0.4511992;0.2709727;0.4851413;433.7;0.1398964;True;11/21/2025 4:34:24 PM:947;1763714064947;;
655;412;0.4033871;0.4511457;0.2464557;0.4487942;433.0;0.1463512;True;11/21/2025 4:34:24 PM:976;1763714064976;;
623;411;0.3840188;0.4506688;0.2505377;0.4332128;431.0;0.1448899;True;11/21/2025 4:34:24 PM:999;1763714064999;;
602;410;0.3710307;0.4493395;0.2582535;0.4138578;429.3;0.145033;True;11/21/2025 4:34:25 PM:22;1763714065022;;
598;409;0.3683396;0.4485677;0.3063626;0.4223579;428.9;0.1396348;True;11/21/2025 4:34:25 PM:47;1763714065047;;
607;409;0.3741938;0.4476945;0.4232694;0.416558;427.0;0.1461294;True;11/21/2025 4:34:25 PM:71;1763714065071;;
599;408;0.369066;0.4469785;0.2949979;0.4180354;429.1;0.1346544;True;11/21/2025 4:34:25 PM:97;1763714065097;;
593;408;0.3651754;0.4464179;0.2949116;0.4180379;430.9;0.1346099;True;11/21/2025 4:34:25 PM:119;1763714065119;;
592;407;0.3650338;0.4457523;0.3612863;0.4135604;430.6;0.1449981;True;11/21/2025 4:34:25 PM:143;1763714065143;;
588;407;0.3621359;0.4456359;0.304102;0.4298584;429.3;0.1489328;True;11/21/2025 4:34:25 PM:171;1763714065171;;
584;407;0.3599496;0.4455458;0.3039;0.4298611;428.1;0.1488194;True;11/21/2025 4:34:25 PM:196;1763714065196;;
584;406;0.3599265;0.4451419;0.3269623;0.418056;427.2;0.1377361;True;11/21/2025 4:34:25 PM:224;1763714065224;;
582;406;0.3588399;0.4451266;0.3108243;0.4319583;425.5;0.1334899;True;11/21/2025 4:34:25 PM:248;1763714065248;;
583;410;0.359169;0.4496273;0.3635809;0.5061543;425.9;0.1393226;True;11/21/2025 4:34:25 PM:285;1763714065285;;
582;414;0.35895;0.4532164;0.349672;0.5186651;426.6;0.1334461;True;11/21/2025 4:34:25 PM:310;1763714065310;;
582;414;0.3589455;0.4531177;0.3346207;0.4430877;427.3;0.1405575;True;11/21/2025 4:34:25 PM:333;1763714065333;;
584;414;0.3597353;0.4530596;0.3762092;0.4444854;427.9;0.1406189;True;11/21/2025 4:34:25 PM:354;1763714065354;;
581;415;0.3580992;0.4551333;0.3108346;0.5094572;429.6;0.1443406;True;11/21/2025 4:34:25 PM:375;1763714065375;;
581;415;0.3580321;0.4550874;0.3339705;0.4494776;430.8;0.1484006;True;11/21/2025 4:34:25 PM:398;1763714065398;;
581;415;0.3579733;0.4550495;0.3338838;0.4494848;431.9;0.1483473;True;11/21/2025 4:34:25 PM:421;1763714065421;;
577;415;0.355585;0.4550448;0.3030772;0.453613;431.1;0.1435431;True;11/21/2025 4:34:25 PM:446;1763714065446;;
567;415;0.3492755;0.4550138;0.2719337;0.4497414;432.0;0.1441224;True;11/21/2025 4:34:25 PM:471;1763714065471;;
567;415;0.3492316;0.4548854;0.3242189;0.4426712;431.9;0.1448312;True;11/21/2025 4:34:25 PM:496;1763714065496;;
567;415;0.3491898;0.4547682;0.3242457;0.4426709;431.8;0.1448462;True;11/21/2025 4:34:25 PM:522;1763714065522;;
558;416;0.3439108;0.4553184;0.2713204;0.4803989;432.0;0.1557064;True;11/21/2025 4:34:25 PM:548;1763714065548;;
554;416;0.3413636;0.4552745;0.2829307;0.4481931;432.5;0.1560056;True;11/21/2025 4:34:25 PM:571;1763714065571;;
544;416;0.335332;0.455244;0.2536162;0.4488594;432.0;0.160762;True;11/21/2025 4:34:25 PM:593;1763714065593;;
537;416;0.3308084;0.4552198;0.2536673;0.4488641;431.6;0.1607923;True;11/21/2025 4:34:25 PM:614;1763714065614;;
527;416;0.3248866;0.4551871;0.2432542;0.4479556;430.6;0.1523281;True;11/21/2025 4:34:25 PM:636;1763714065636;;
519;416;0.3201481;0.4551592;0.2432342;0.4479353;429.8;0.1522989;True;11/21/2025 4:34:25 PM:659;1763714065659;;
504;414;0.3107295;0.4539038;0.2142126;0.4127974;430.0;0.1458456;True;11/21/2025 4:34:25 PM:683;1763714065683;;
496;414;0.3058065;0.453152;0.2280587;0.4182068;430.1;0.1491559;True;11/21/2025 4:34:25 PM:707;1763714065707;;
491;413;0.302381;0.4528703;0.2332902;0.4284332;428.3;0.1568088;True;11/21/2025 4:34:25 PM:731;1763714065731;;
486;413;0.2997162;0.4526444;0.2333034;0.4284462;426.6;0.1568246;True;11/21/2025 4:34:25 PM:753;1763714065753;;
486;413;0.2994092;0.4526359;0.2698677;0.4407739;425.6;0.1559804;True;11/21/2025 4:34:25 PM:774;1763714065774;;
476;412;0.2932068;0.4511223;0.2050246;0.3984716;424.8;0.1479594;True;11/21/2025 4:34:25 PM:796;1763714065796;;
467;411;0.2878913;0.4497766;0.2050237;0.3984694;424.1;0.1479814;True;11/21/2025 4:34:25 PM:819;1763714065819;;
470;411;0.2895181;0.4497167;0.3092524;0.4440926;422.9;0.1726113;False;11/21/2025 4:34:25 PM:844;1763714065844;;
462;410;0.2845263;0.4486781;0.2067523;0.4015861;421.7;0.1728013;False;11/21/2025 4:34:25 PM:866;1763714065866;;
454;409;0.2798924;0.4476734;0.2067436;0.4015688;420.6;0.1728562;False;11/21/2025 4:34:25 PM:892;1763714065892;;
448;408;0.276183;0.446579;0.2068682;0.3970196;419.5;0.1694955;True;11/21/2025 4:34:25 PM:918;1763714065918;;
440;406;0.2712791;0.4443426;0.1928443;0.3769235;417.3;0.1840813;False;11/21/2025 4:34:25 PM:941;1763714065941;;
437;405;0.2691911;0.4440108;0.2086308;0.4045536;416.3;0.1826643;False;11/21/2025 4:34:25 PM:966;1763714065966;;
433;405;0.266684;0.4431109;0.2008205;0.3904576;416.0;0.188393;False;11/21/2025 4:34:25 PM:990;1763714065990;;
