X Filtered Pixel; Y Filtered Pixel; X Filtered Normalized; Y Filtered Normalized; X Raw Normalized; Y Raw Normalized; Distance to Camera in mm; Eye Aspect Ratio (Height/Width); Blinking; Timestamp With Milliseconds; Unix Timestamp In Milliseconds; AOI List; Additional Notes
1056;417;0.6507;0.4568465;0.7510653;0.4946817;634.2;0.1517892;True;11/21/2025 5:48:18 PM:435;1763718498435;;
1064;417;0.6555924;0.4570315;0.7235092;0.4916273;636.5;0.1517744;True;11/21/2025 5:48:18 PM:459;1763718498459;;
1064;417;0.6554421;0.4566734;0.6503525;0.4437871;640.5;0.1495331;True;11/21/2025 5:48:18 PM:480;1763718498480;;
1064;416;0.6552531;0.4560193;0.6482034;0.4336686;644.2;0.1493486;True;11/21/2025 5:48:18 PM:499;1763718498499;;
1065;417;0.6561965;0.4563335;0.6913952;0.4891346;644.0;0.1565073;True;11/21/2025 5:48:18 PM:521;1763718498521;;
1070;417;0.6589724;0.4567558;0.7134768;0.4935015;645.7;0.158733;True;11/21/2025 5:48:18 PM:543;1763718498543;;
1073;417;0.6611069;0.4570912;0.7134573;0.4934969;647.2;0.1586423;True;11/21/2025 5:48:18 PM:563;1763718498563;;
1078;418;0.6638157;0.4580269;0.7181812;0.506152;645.6;0.1542206;True;11/21/2025 5:48:18 PM:587;1763718498587;;
1077;418;0.663424;0.4581153;0.653085;0.4654125;647.7;0.169716;True;11/21/2025 5:48:18 PM:607;1763718498607;;
1077;417;0.6632087;0.4571617;0.6559817;0.4287871;649.5;0.1697198;True;11/21/2025 5:48:18 PM:627;1763718498627;;
1078;418;0.6638644;0.4575474;0.6962081;0.4922546;649.9;0.1608297;True;11/21/2025 5:48:18 PM:648;1763718498648;;
1079;416;0.6646996;0.4560055;0.7012556;0.4171928;649.3;0.1542418;True;11/21/2025 5:48:18 PM:668;1763718498668;;
1081;415;0.6658837;0.4548112;0.7089159;0.4182373;648.7;0.1542596;True;11/21/2025 5:48:18 PM:687;1763718498687;;
1074;415;0.6618163;0.4548728;0.6166326;0.4707065;649.9;0.1655172;True;11/21/2025 5:48:18 PM:711;1763718498711;;
1076;415;0.6630923;0.4548875;0.7046195;0.4638;647.3;0.1573296;True;11/21/2025 5:48:18 PM:731;1763718498731;;
1084;416;0.6677316;0.4552862;0.7370183;0.4854898;645.0;0.1572629;True;11/21/2025 5:48:18 PM:751;1763718498751;;
1084;415;0.6675231;0.4547029;0.6611261;0.4318702;645.7;0.1656434;True;11/21/2025 5:48:18 PM:774;1763718498774;;
1084;415;0.6678528;0.4546489;0.6947969;0.4489762;646.2;0.1520981;True;11/21/2025 5:48:18 PM:793;1763718498793;;
1089;415;0.6708795;0.4547485;0.730956;0.4715299;646.6;0.1520893;True;11/21/2025 5:48:18 PM:812;1763718498812;;
1090;416;0.6717556;0.4551536;0.7086418;0.4831013;648.7;0.1582186;True;11/21/2025 5:48:18 PM:835;1763718498835;;
1091;416;0.6720946;0.4552085;0.7014717;0.470479;648.1;0.1649526;True;11/21/2025 5:48:18 PM:858;1763718498858;;
1091;416;0.6723554;0.4552511;0.701467;0.4704775;647.5;0.1649403;True;11/21/2025 5:48:18 PM:877;1763718498877;;
1092;416;0.6726115;0.4552934;0.7014541;0.4704731;647.0;0.1649025;True;11/21/2025 5:48:18 PM:900;1763718498900;;
1090;415;0.6713973;0.4548994;0.6496844;0.4364049;647.0;0.1522264;True;11/21/2025 5:48:18 PM:921;1763718498921;;
1090;415;0.6714309;0.4550869;0.6884739;0.4755962;647.6;0.160808;True;11/21/2025 5:48:18 PM:945;1763718498945;;
1090;415;0.6713074;0.4548648;0.6667248;0.4409553;645.8;0.1618822;True;11/21/2025 5:48:18 PM:965;1763718498965;;
1090;415;0.67137;0.4546199;0.6821061;0.4387261;644.2;0.1617547;True;11/21/2025 5:48:18 PM:986;1763718498986;;
1049;415;0.6461562;0.4543857;0.5243368;0.4388444;644.7;0.155253;True;11/21/2025 5:48:19 PM:9;1763718499009;;
1020;415;0.6284431;0.4541952;0.5243298;0.4388364;645.1;0.1552525;True;11/21/2025 5:48:19 PM:30;1763718499030;;
909;414;0.5598417;0.4538286;0.3700944;0.4320105;647.6;0.1549285;True;11/21/2025 5:48:19 PM:53;1763718499053;;
782;414;0.4816427;0.453828;0.2865853;0.4517673;646.6;0.1537364;True;11/21/2025 5:48:19 PM:74;1763718499074;;
688;414;0.4239364;0.4538432;0.271304;0.4575887;646.0;0.1567081;True;11/21/2025 5:48:19 PM:97;1763718499097;;
629;414;0.387494;0.4538559;0.2713279;0.4575926;645.5;0.1567271;True;11/21/2025 5:48:19 PM:117;1763718499117;;
590;414;0.3638539;0.4539797;0.2823519;0.4665694;645.6;0.1545059;True;11/21/2025 5:48:19 PM:140;1763718499140;;
552;414;0.3399819;0.4540066;0.2521375;0.4606885;645.5;0.1577614;True;11/21/2025 5:48:19 PM:161;1763718499161;;
530;415;0.3265704;0.4541353;0.2648827;0.4688132;645.5;0.1577012;True;11/21/2025 5:48:19 PM:182;1763718499182;;
524;414;0.322769;0.4540113;0.3009448;0.4427256;644.4;0.1620055;True;11/21/2025 5:48:19 PM:206;1763718499206;;
528;414;0.3251976;0.4540058;0.3644434;0.4518373;646.7;0.1504519;True;11/21/2025 5:48:19 PM:228;1763718499228;;
529;414;0.3262643;0.4540336;0.3384484;0.4605643;648.9;0.1503782;True;11/21/2025 5:48:19 PM:251;1763718499251;;
522;415;0.3216097;0.4541363;0.2901196;0.4663484;648.7;0.162569;True;11/21/2025 5:48:19 PM:275;1763718499275;;
506;415;0.3116812;0.4541908;0.2532685;0.464214;648.6;0.1625524;True;11/21/2025 5:48:19 PM:299;1763718499299;;
507;416;0.312594;0.4552234;0.3308131;0.4934208;647.7;0.1642395;True;11/21/2025 5:48:19 PM:323;1763718499323;;
508;415;0.3133617;0.4550558;0.3387823;0.4429114;645.0;0.1615836;True;11/21/2025 5:48:19 PM:345;1763718499345;;
495;415;0.3053129;0.4549904;0.243415;0.4471121;642.5;0.1614242;True;11/21/2025 5:48:19 PM:364;1763718499364;;
496;415;0.3055399;0.4548693;0.342608;0.4436029;647.0;0.1689852;True;11/21/2025 5:48:19 PM:386;1763718499386;;
491;415;0.3029153;0.4548881;0.2732472;0.4611439;650.1;0.1737367;False;11/21/2025 5:48:19 PM:408;1763718499408;;
483;415;0.2976192;0.4548466;0.2452195;0.4478644;653.0;0.17363;False;11/21/2025 5:48:19 PM:426;1763718499426;;
483;415;0.2975906;0.4548498;0.2968046;0.4578654;656.0;0.1601132;True;11/21/2025 5:48:19 PM:446;1763718499446;;
476;415;0.2931084;0.4548597;0.2465402;0.4594491;658.6;0.1706708;True;11/21/2025 5:48:19 PM:469;1763718499469;;
470;415;0.2897151;0.4548678;0.2465579;0.45947;660.9;0.1706997;True;11/21/2025 5:48:19 PM:488;1763718499488;;
470;415;0.2897863;0.4548686;0.3033336;0.4574012;660.5;0.1741325;False;11/21/2025 5:48:19 PM:510;1763718499510;;
467;415;0.2876589;0.4549292;0.2537096;0.4656219;659.8;0.1676029;True;11/21/2025 5:48:19 PM:530;1763718499530;;
464;415;0.2860153;0.4549776;0.253664;0.4655697;659.1;0.1675343;True;11/21/2025 5:48:19 PM:548;1763718499548;;
471;415;0.2904388;0.4550723;0.3553216;0.4691593;661.2;0.1684937;True;11/21/2025 5:48:19 PM:569;1763718499569;;
478;416;0.2944466;0.4551633;0.3552848;0.4691553;663.1;0.1684721;True;11/21/2025 5:48:19 PM:591;1763718499591;;
480;418;0.2961185;0.4574212;0.3398147;0.5160715;661.7;0.1666759;True;11/21/2025 5:48:19 PM:614;1763718499614;;
494;419;0.304408;0.4590223;0.3939992;0.5135254;662.2;0.1676145;True;11/21/2025 5:48:19 PM:633;1763718499633;;
495;420;0.3049017;0.460115;0.335306;0.5071194;660.6;0.1627823;True;11/21/2025 5:48:19 PM:654;1763718499654;;
495;421;0.305286;0.4609616;0.3352957;0.5071188;659.3;0.1627744;True;11/21/2025 5:48:19 PM:673;1763718499673;;
534;422;0.3289699;0.4620028;0.4711302;0.5123162;660.4;0.1713656;False;11/21/2025 5:48:19 PM:693;1763718499693;;
563;423;0.3470543;0.462898;0.471113;0.5123127;661.4;0.1713514;False;11/21/2025 5:48:19 PM:713;1763718499713;;
588;423;0.3624648;0.4637547;0.4711311;0.5123163;662.3;0.1713666;False;11/21/2025 5:48:19 PM:734;1763718499734;;
588;423;0.3624793;0.463874;0.3659764;0.4761172;663.2;0.1620292;True;11/21/2025 5:48:19 PM:756;1763718499756;;
584;424;0.3598393;0.4643809;0.316529;0.5064699;662.2;0.1725596;False;11/21/2025 5:48:19 PM:777;1763718499777;;
573;424;0.3528808;0.4644927;0.2780385;0.4959245;661.4;0.172546;False;11/21/2025 5:48:19 PM:796;1763718499796;;
606;424;0.3732899;0.4644741;0.4975327;0.4634285;661.2;0.1630044;True;11/21/2025 5:48:19 PM:816;1763718499816;;
756;424;0.4659273;0.464534;0.6996129;0.4692428;661.7;0.1560906;True;11/21/2025 5:48:19 PM:837;1763718499837;;
864;424;0.5322742;0.4645933;0.6996124;0.4692445;662.0;0.1560928;True;11/21/2025 5:48:19 PM:862;1763718499862;;
961;425;0.5918604;0.4652648;0.7471414;0.5061001;659.5;0.1588743;True;11/21/2025 5:48:19 PM:885;1763718499885;;
1003;425;0.6176627;0.4653382;0.7142027;0.4764725;660.6;0.154617;True;11/21/2025 5:48:19 PM:905;1763718499905;;
1009;426;0.6216748;0.4663705;0.6460072;0.5155125;660.0;0.1596431;True;11/21/2025 5:48:19 PM:926;1763718499926;;
1014;427;0.6246982;0.4672436;0.6460066;0.5155122;659.6;0.1596399;True;11/21/2025 5:48:19 PM:948;1763718499948;;
1018;427;0.6272376;0.4673519;0.6468307;0.4970344;657.0;0.1560997;True;11/21/2025 5:48:19 PM:970;1763718499970;;
1071;427;0.6600083;0.467362;0.78011;0.4921646;654.6;0.1596754;True;11/21/2025 5:48:19 PM:991;1763718499991;;
1109;427;0.6834953;0.4673713;0.7801192;0.4921618;652.4;0.1596852;True;11/21/2025 5:48:20 PM:13;1763718500013;;
1117;427;0.687961;0.4675952;0.718942;0.501573;653.4;0.1643522;True;11/21/2025 5:48:20 PM:35;1763718500035;;
1116;427;0.6872479;0.4676697;0.6111702;0.4970594;651.1;0.1499554;True;11/21/2025 5:48:20 PM:56;1763718500056;;
1115;427;0.6866384;0.4677341;0.6111712;0.4970594;649.0;0.1499558;True;11/21/2025 5:48:20 PM:77;1763718500077;;
1117;427;0.688265;0.4678473;0.7043206;0.4996395;646.3;0.1602198;True;11/21/2025 5:48:20 PM:99;1763718500099;;
1135;427;0.6991557;0.4678577;0.7666919;0.4953545;648.1;0.1605394;True;11/21/2025 5:48:20 PM:119;1763718500119;;
1145;427;0.7053459;0.4678954;0.7527385;0.492956;649.7;0.1605108;True;11/21/2025 5:48:20 PM:140;1763718500140;;
1158;427;0.7132366;0.4679047;0.7736636;0.4944079;651.2;0.1605577;True;11/21/2025 5:48:20 PM:159;1763718500159;;
1158;426;0.7135677;0.4666561;0.7190724;0.4352133;652.0;0.1607447;True;11/21/2025 5:48:20 PM:180;1763718500180;;
1158;426;0.7133623;0.4668455;0.7084363;0.4968872;650.5;0.1522609;True;11/21/2025 5:48:20 PM:201;1763718500201;;
1158;426;0.7132005;0.4669991;0.7084313;0.4968873;649.1;0.1522503;True;11/21/2025 5:48:20 PM:221;1763718500221;;
1160;426;0.7144555;0.4670614;0.7328549;0.4715971;648.9;0.1592306;True;11/21/2025 5:48:20 PM:245;1763718500245;;
1135;427;0.6989997;0.4673876;0.5803493;0.5013695;649.1;0.1569385;True;11/21/2025 5:48:20 PM:266;1763718500266;;
1127;427;0.694424;0.4675826;0.6248223;0.4977396;649.3;0.1568046;True;11/21/2025 5:48:20 PM:290;1763718500290;;
1127;426;0.6939808;0.4669805;0.6589079;0.4470157;648.5;0.1545254;True;11/21/2025 5:48:20 PM:311;1763718500311;;
1119;426;0.6893842;0.466994;0.6169688;0.4681215;647.3;0.1660999;True;11/21/2025 5:48:20 PM:334;1763718500334;;
1115;426;0.6869252;0.4668988;0.6269609;0.460541;646.2;0.1660644;True;11/21/2025 5:48:20 PM:354;1763718500354;;
1111;426;0.6843058;0.4667773;0.623342;0.4588186;645.6;0.1657683;True;11/21/2025 5:48:20 PM:376;1763718500376;;
1107;426;0.6818548;0.4666622;0.6209134;0.4582288;646.3;0.1523271;True;11/21/2025 5:48:20 PM:399;1763718500399;;
1099;426;0.6768119;0.4664843;0.5971217;0.454197;646.9;0.152306;True;11/21/2025 5:48:20 PM:420;1763718500420;;
1096;426;0.6749656;0.466431;0.618607;0.460643;647.2;0.1584184;True;11/21/2025 5:48:20 PM:443;1763718500443;;
1013;427;0.6241305;0.467626;0.4385043;0.5089164;645.3;0.1746878;False;11/21/2025 5:48:20 PM:468;1763718500468;;
898;429;0.5532;0.4694159;0.3398299;0.5240023;650.5;0.1638758;True;11/21/2025 5:48:20 PM:489;1763718500489;;
829;430;0.5109401;0.4707973;0.3468827;0.5238014;655.2;0.1638611;True;11/21/2025 5:48:20 PM:508;1763718500508;;
759;431;0.4677776;0.4719257;0.3214193;0.5196314;655.0;0.1612637;True;11/21/2025 5:48:20 PM:531;1763718500531;;
716;431;0.4410158;0.4719378;0.3294519;0.4729294;653.8;0.1674583;True;11/21/2025 5:48:20 PM:552;1763718500552;;
685;431;0.4224017;0.4719477;0.3293925;0.4729242;652.7;0.167417;True;11/21/2025 5:48:20 PM:572;1763718500572;;
662;431;0.4081579;0.4719566;0.3293893;0.4729239;651.8;0.1674147;True;11/21/2025 5:48:20 PM:593;1763718500593;;
659;432;0.4063987;0.4729207;0.3875426;0.5173168;655.0;0.1589646;True;11/21/2025 5:48:20 PM:614;1763718500614;;
617;432;0.380235;0.4729818;0.2647981;0.4932239;654.6;0.1589974;True;11/21/2025 5:48:20 PM:636;1763718500636;;
585;432;0.3606507;0.4730369;0.2647903;0.4932135;654.3;0.1589852;True;11/21/2025 5:48:20 PM:656;1763718500656;;
561;432;0.3455051;0.4732336;0.2662771;0.4998229;653.3;0.1712362;False;11/21/2025 5:48:20 PM:680;1763718500680;;
546;432;0.3363496;0.4735986;0.2754264;0.5066295;654.9;0.1634367;True;11/21/2025 5:48:20 PM:702;1763718500702;;
534;433;0.3293113;0.4739131;0.2754197;0.5066219;656.4;0.1634239;True;11/21/2025 5:48:20 PM:724;1763718500724;;
533;434;0.3284748;0.4756844;0.3161537;0.5351272;654.7;0.1541669;True;11/21/2025 5:48:20 PM:747;1763718500747;;
532;435;0.3281786;0.4761164;0.3222331;0.5151663;655.9;0.1826143;False;11/21/2025 5:48:20 PM:770;1763718500770;;
518;435;0.319199;0.4761142;0.2507871;0.4759915;654.5;0.156978;True;11/21/2025 5:48:20 PM:792;1763718500792;;
506;435;0.3119234;0.4761119;0.2507752;0.4759749;653.2;0.1569576;True;11/21/2025 5:48:20 PM:814;1763718500814;;
519;436;0.3197856;0.4779193;0.4049393;0.5378453;653.5;0.1524645;True;11/21/2025 5:48:20 PM:837;1763718500837;;
609;436;0.3753137;0.47799;0.5741935;0.4950287;655.3;0.1182317;True;11/21/2025 5:48:20 PM:858;1763718500858;;
668;436;0.4118233;0.4780358;0.5633965;0.4970105;657.0;0.1182243;True;11/21/2025 5:48:20 PM:880;1763718500880;;
730;437;0.4500165;0.4788188;0.6010265;0.5247301;658.1;0.1273489;True;11/21/2025 5:48:20 PM:902;1763718500902;;
762;437;0.4697528;0.4786505;0.5724776;0.4710719;658.1;0.1195278;True;11/21/2025 5:48:20 PM:923;1763718500923;;
785;437;0.4838521;0.4785136;0.5724807;0.4710692;658.2;0.119508;True;11/21/2025 5:48:20 PM:943;1763718500943;;
829;437;0.5105449;0.4790837;0.6339502;0.5177491;664.8;0.1398481;True;11/21/2025 5:48:20 PM:964;1763718500964;;
860;438;0.5295678;0.4795587;0.633926;0.5177447;670.8;0.1398274;True;11/21/2025 5:48:20 PM:985;1763718500985;;
862;438;0.5311464;0.4798566;0.5517964;0.5131114;674.0;0.1439409;True;11/21/2025 5:48:21 PM:7;1763718501007;;
864;438;0.5324541;0.4801186;0.551783;0.5131109;676.9;0.1439326;True;11/21/2025 5:48:21 PM:29;1763718501029;;
862;439;0.5312591;0.4805085;0.4850858;0.5173625;674.4;0.1405783;True;11/21/2025 5:48:21 PM:52;1763718501052;;
865;439;0.5326408;0.4805651;0.5543244;0.508029;671.2;0.1489744;True;11/21/2025 5:48:21 PM:74;1763718501074;;
871;439;0.5363619;0.4806678;0.5785755;0.4898488;673.0;0.144518;True;11/21/2025 5:48:21 PM:96;1763718501096;;
887;439;0.5466351;0.4807526;0.6213602;0.4965838;674.7;0.1445218;True;11/21/2025 5:48:21 PM:120;1763718501120;;
870;439;0.5361502;0.4807899;0.4439974;0.50034;676.9;0.1636405;True;11/21/2025 5:48:21 PM:144;1763718501144;;
870;439;0.5357642;0.4808654;0.5078873;0.4888714;675.5;0.1536727;True;11/21/2025 5:48:21 PM:165;1763718501165;;
860;439;0.5296525;0.4809294;0.4507295;0.4895598;674.2;0.1537318;True;11/21/2025 5:48:21 PM:185;1763718501185;;
857;439;0.5280485;0.4812656;0.4826387;0.5137427;674.6;0.1592089;True;11/21/2025 5:48:21 PM:207;1763718501207;;
845;439;0.520394;0.4812804;0.4329596;0.5021703;675.7;0.1497615;True;11/21/2025 5:48:21 PM:228;1763718501228;;
842;439;0.5185962;0.4813047;0.468917;0.5028342;676.8;0.1498185;True;11/21/2025 5:48:21 PM:251;1763718501251;;
802;440;0.4942268;0.4814053;0.355462;0.5069283;676.0;0.1655528;True;11/21/2025 5:48:21 PM:273;1763718501273;;
800;440;0.4929545;0.4814771;0.4516985;0.4936183;676.0;0.1493934;True;11/21/2025 5:48:21 PM:294;1763718501294;;
795;439;0.4900053;0.4813545;0.430831;0.4743072;675.9;0.1495313;True;11/21/2025 5:48:21 PM:314;1763718501314;;
812;439;0.5003353;0.4813294;0.5757084;0.4795004;675.3;0.1394027;True;11/21/2025 5:48:21 PM:338;1763718501338;;
866;439;0.533505;0.4804686;0.6752203;0.451965;676.6;0.1475936;True;11/21/2025 5:48:21 PM:358;1763718501358;;
924;438;0.5690207;0.4802374;0.7055014;0.4670026;677.9;0.1478001;True;11/21/2025 5:48:21 PM:382;1763718501382;;
918;439;0.5652844;0.4807315;0.491828;0.5104585;678.2;0.1391243;True;11/21/2025 5:48:21 PM:405;1763718501405;;
904;439;0.557264;0.4808674;0.4561413;0.5009513;678.4;0.1394031;True;11/21/2025 5:48:21 PM:425;1763718501425;;
918;439;0.5656888;0.4806121;0.6266348;0.46657;680.7;0.154946;True;11/21/2025 5:48:21 PM:447;1763718501447;;
917;439;0.5648242;0.4807273;0.5187947;0.4972287;679.3;0.1454928;True;11/21/2025 5:48:21 PM:472;1763718501472;;
907;439;0.5590774;0.4804557;0.4742314;0.464595;678.0;0.1457242;True;11/21/2025 5:48:21 PM:493;1763718501493;;
887;439;0.5467804;0.4805008;0.435684;0.4920498;677.3;0.1444033;True;11/21/2025 5:48:21 PM:516;1763718501516;;
899;439;0.554029;0.4807667;0.6118484;0.5035535;680.4;0.1463582;True;11/21/2025 5:48:21 PM:538;1763718501538;;
902;439;0.5554502;0.4808728;0.5779015;0.4982384;675.8;0.1282444;True;11/21/2025 5:48:21 PM:560;1763718501560;;
901;439;0.5553876;0.4808762;0.5294973;0.4814287;671.6;0.1285084;True;11/21/2025 5:48:21 PM:581;1763718501581;;
901;439;0.5553008;0.480889;0.5518301;0.4852173;670.9;0.1256463;True;11/21/2025 5:48:21 PM:602;1763718501602;;
850;439;0.5237066;0.4807369;0.3650042;0.4692066;676.3;0.143352;True;11/21/2025 5:48:21 PM:623;1763718501623;;
819;439;0.5046049;0.4807272;0.3809481;0.4788563;681.2;0.1434006;True;11/21/2025 5:48:21 PM:643;1763718501643;;
715;437;0.4406574;0.4789723;0.236109;0.4311121;684.4;0.1433622;True;11/21/2025 5:48:21 PM:664;1763718501664;;
656;436;0.4043031;0.4776559;0.2592469;0.4344066;687.2;0.1434232;True;11/21/2025 5:48:21 PM:685;1763718501685;;
605;436;0.372749;0.4771554;0.2448117;0.4488824;687.3;0.133936;True;11/21/2025 5:48:21 PM:707;1763718501707;;
554;433;0.3412637;0.4748321;0.2136148;0.4142607;690.2;0.1323767;True;11/21/2025 5:48:21 PM:728;1763718501728;;
524;433;0.3229238;0.4741136;0.2269141;0.435423;692.8;0.1324283;True;11/21/2025 5:48:21 PM:749;1763718501749;;
501;432;0.3085044;0.4727744;0.2302327;0.4231648;696.1;0.1229347;True;11/21/2025 5:48:21 PM:771;1763718501771;;
490;432;0.301995;0.4727523;0.2581353;0.4709381;700.8;0.1514329;True;11/21/2025 5:48:21 PM:798;1763718501798;;
468;430;0.288518;0.4706738;0.2116852;0.4115393;706.5;0.1352107;True;11/21/2025 5:48:21 PM:822;1763718501822;;
453;428;0.2792653;0.4692225;0.2133525;0.4144808;711.7;0.135227;True;11/21/2025 5:48:21 PM:843;1763718501843;;
