X Filtered Pixel; Y Filtered Pixel; X Filtered Normalized; Y Filtered Normalized; X Raw Normalized; Y Raw Normalized; Distance to Camera in mm; Eye Aspect Ratio (Height/Width); Blinking; Timestamp With Milliseconds; Unix Timestamp In Milliseconds; AOI List; Additional Notes
654;648;0.4027942;0.7091812;0.4027942;0.7091812;472.3;0.2213789;False;11/23/2025 9:30:01 AM:993;1763861401993;;
721;647;0.443977;0.7081116;0.6096209;0.6689686;472.4;0.2347046;False;11/23/2025 9:30:02 AM:14;1763861402014;;
703;647;0.433482;0.7081071;0.3334502;0.7032024;473.0;0.2379926;False;11/23/2025 9:30:02 AM:34;1763861402034;;
719;644;0.4430973;0.7049455;0.5191509;0.6372779;475.8;0.2528827;False;11/23/2025 9:30:02 AM:56;1763861402056;;
720;644;0.4438919;0.7055866;0.465002;0.7340863;478.3;0.2535512;False;11/23/2025 9:30:02 AM:74;1763861402074;;
801;629;0.4938065;0.688871;0.6678964;0.538429;482.8;0.2409635;False;11/23/2025 9:30:02 AM:95;1763861402095;;
820;630;0.5051;0.6896394;0.5803699;0.7183888;481.8;0.2335659;False;11/23/2025 9:30:02 AM:118;1763861402118;;
828;630;0.5104634;0.6897926;0.5670282;0.703862;481.0;0.2349323;False;11/23/2025 9:30:02 AM:136;1763861402136;;
836;631;0.5153377;0.6911917;0.5650569;0.7342739;479.5;0.2552933;False;11/23/2025 9:30:02 AM:157;1763861402157;;
844;632;0.5198504;0.6919621;0.5692234;0.7257966;478.3;0.2545965;False;11/23/2025 9:30:02 AM:180;1763861402180;;
887;628;0.546193;0.6873109;0.6715456;0.6107206;477.3;0.2283604;False;11/23/2025 9:30:02 AM:201;1763861402201;;
916;624;0.5644886;0.6837086;0.6716919;0.6106636;476.4;0.2288037;False;11/23/2025 9:30:02 AM:222;1763861402222;;
923;622;0.5687088;0.6808867;0.6177952;0.6123441;483.1;0.2517256;False;11/23/2025 9:30:02 AM:242;1763861402242;;
940;620;0.5793995;0.6789327;0.6530062;0.62486;485.2;0.2426391;False;11/23/2025 9:30:02 AM:266;1763861402266;;
943;616;0.5811029;0.6742426;0.6113364;0.5849876;487.1;0.2413582;False;11/23/2025 9:30:02 AM:287;1763861402287;;
943;609;0.5809857;0.667177;0.5636291;0.5605271;485.8;0.2322135;False;11/23/2025 9:30:02 AM:309;1763861402309;;
955;611;0.5884395;0.6692083;0.6602474;0.7143644;486.1;0.2288172;False;11/23/2025 9:30:02 AM:329;1763861402329;;
963;613;0.593118;0.671528;0.6518443;0.7238939;486.4;0.2297403;False;11/23/2025 9:30:02 AM:348;1763861402348;;
951;622;0.5855991;0.6811758;0.5044473;0.7937041;485.9;0.2461888;False;11/23/2025 9:30:02 AM:368;1763861402368;;
945;622;0.5820758;0.681181;0.5247143;0.6821272;486.6;0.2342372;False;11/23/2025 9:30:02 AM:388;1763861402388;;
941;622;0.5794426;0.6811847;0.5249719;0.6820847;487.2;0.2346137;False;11/23/2025 9:30:02 AM:406;1763861402406;;
940;634;0.5794284;0.6944728;0.5656698;0.8294185;488.3;0.2619607;False;11/23/2025 9:30:02 AM:426;1763861402426;;
940;644;0.579423;0.7046177;0.5661019;0.8294323;489.3;0.2623799;False;11/23/2025 9:30:02 AM:445;1763861402445;;
966;646;0.5952566;0.707749;0.6988574;0.7767572;487.7;0.2555231;False;11/23/2025 9:30:02 AM:465;1763861402465;;
1014;631;0.6249406;0.6912403;0.7652608;0.5429583;485.2;0.2477258;False;11/23/2025 9:30:02 AM:485;1763861402485;;
1049;620;0.6461544;0.678528;0.7654592;0.54273;482.8;0.2482489;False;11/23/2025 9:30:02 AM:504;1763861402504;;
1074;608;0.6615833;0.6655774;0.7540852;0.535984;480.3;0.2495239;False;11/23/2025 9:30:02 AM:527;1763861402527;;
1091;605;0.6721519;0.6625539;0.749812;0.595176;477.6;0.2616552;False;11/23/2025 9:30:02 AM:547;1763861402547;;
1104;603;0.6802244;0.6600654;0.75008;0.5949029;475.1;0.2626247;False;11/23/2025 9:30:02 AM:567;1763861402567;;
1115;601;0.6869325;0.6578547;0.7500863;0.5948965;472.9;0.2626466;False;11/23/2025 9:30:02 AM:589;1763861402589;;
1141;584;0.7028394;0.6391863;0.8033898;0.4735634;473.7;0.2399348;False;11/23/2025 9:30:02 AM:610;1763861402610;;
1179;581;0.7264511;0.6361895;0.8433147;0.564321;474.1;0.2886584;False;11/23/2025 9:30:02 AM:632;1763861402632;;
1206;579;0.7427003;0.6338775;0.8431135;0.5645129;474.6;0.2878686;False;11/23/2025 9:30:02 AM:654;1763861402654;;
1217;576;0.7497856;0.6309597;0.8122944;0.5546762;473.1;0.2736202;False;11/23/2025 9:30:02 AM:675;1763861402675;;
1221;574;0.7523246;0.6283196;0.7904923;0.5502687;471.4;0.2819742;False;11/23/2025 9:30:02 AM:696;1763861402696;;
1221;573;0.7522818;0.6274737;0.7442316;0.5719414;470.0;0.2835722;False;11/23/2025 9:30:02 AM:715;1763861402715;;
1211;594;0.7461614;0.6502497;0.6704167;0.8108626;471.2;0.2819609;False;11/23/2025 9:30:02 AM:735;1763861402735;;
1212;604;0.7463649;0.6610047;0.7542335;0.7694088;472.6;0.2701964;False;11/23/2025 9:30:02 AM:756;1763861402756;;
