X Filtered Pixel; Y Filtered Pixel; X Filtered Normalized; Y Filtered Normalized; X Raw Normalized; Y Raw Normalized; Distance to Camera in mm; Eye Aspect Ratio (Height/Width); Blinking; Timestamp With Milliseconds; Unix Timestamp In Milliseconds; AOI List; Additional Notes
224;420;0.1170818;0.3889352;0.1170818;0.3889352;448.4;0.205932;False;11/21/2025 4:01:26 PM:645;1763712086645;;
224;420;0.1170813;0.3889709;0.1165222;0.3957512;448.7;0.2075259;False;11/21/2025 4:01:26 PM:665;1763712086665;;
224;420;0.1170812;0.388972;0.1168096;0.3905199;449.0;0.2075267;False;11/21/2025 4:01:26 PM:684;1763712086684;;
224;420;0.1170769;0.3889702;0.1153218;0.3878483;448.7;0.2183299;False;11/21/2025 4:01:26 PM:705;1763712086705;;
224;420;0.1170665;0.3889703;0.1141832;0.3895158;449.0;0.2179494;False;11/21/2025 4:01:26 PM:725;1763712086725;;
224;420;0.1170604;0.3889655;0.1146931;0.3868027;449.3;0.2179618;False;11/21/2025 4:01:26 PM:745;1763712086745;;
224;420;0.1170601;0.3888897;0.1161634;0.379335;449.4;0.2146499;False;11/21/2025 4:01:26 PM:766;1763712086766;;
224;419;0.1170598;0.3888287;0.1161597;0.3793262;449.6;0.2145914;False;11/21/2025 4:01:26 PM:784;1763712086784;;
224;419;0.1170243;0.3888282;0.1114676;0.3875965;448.7;0.2088037;False;11/21/2025 4:01:26 PM:803;1763712086803;;
224;419;0.1169883;0.3888295;0.1108747;0.3896143;447.9;0.2087026;False;11/21/2025 4:01:26 PM:821;1763712086821;;
224;419;0.1169823;0.3888291;0.1139858;0.3878705;448.3;0.2152749;False;11/21/2025 4:01:26 PM:843;1763712086843;;
224;419;0.1169811;0.3888037;0.1148045;0.3823275;448.6;0.2152051;False;11/21/2025 4:01:26 PM:862;1763712086862;;
224;419;0.1169732;0.388803;0.1135298;0.3881416;448.2;0.2150197;False;11/21/2025 4:01:26 PM:883;1763712086883;;
224;420;0.1169529;0.3890717;0.1119463;0.4070195;448.5;0.20565;False;11/21/2025 4:01:26 PM:903;1763712086903;;
224;420;0.1169432;0.3892314;0.1128726;0.4038464;448.9;0.2055583;False;11/21/2025 4:01:26 PM:922;1763712086922;;
243;434;0.1269087;0.4023306;0.2098765;0.5327607;448.7;0.2055317;False;11/21/2025 4:01:26 PM:941;1763712086941;;
260;446;0.1354251;0.4136508;0.2123164;0.5361267;448.6;0.2054173;False;11/21/2025 4:01:26 PM:959;1763712086959;;
261;449;0.1364129;0.4165434;0.1623389;0.4802977;448.5;0.2027962;False;11/21/2025 4:01:26 PM:978;1763712086978;;
271;458;0.1411886;0.4241621;0.1995289;0.5270231;448.4;0.1936296;False;11/21/2025 4:01:26 PM:998;1763712086998;;
277;464;0.1446453;0.4298121;0.1984049;0.5260335;448.2;0.1936093;False;11/21/2025 4:01:27 PM:15;1763712087015;;
289;471;0.1508073;0.4362533;0.2194087;0.535841;447.5;0.202966;False;11/21/2025 4:01:27 PM:33;1763712087033;;
298;476;0.1555563;0.4413169;0.2193684;0.5357969;446.8;0.2029455;False;11/21/2025 4:01:27 PM:51;1763712087051;;
299;476;0.1559575;0.4415415;0.1770772;0.4726795;445.4;0.1950358;False;11/21/2025 4:01:27 PM:69;1763712087069;;
300;477;0.1563802;0.4417116;0.1795885;0.4722881;444.2;0.1950204;False;11/21/2025 4:01:27 PM:87;1763712087087;;
304;481;0.1585958;0.4457707;0.2029363;0.5294405;444.3;0.1745057;False;11/21/2025 4:01:27 PM:106;1763712087106;;
325;496;0.1696021;0.4594693;0.2632178;0.6050563;444.7;0.1375174;True;11/21/2025 4:01:27 PM:125;1763712087125;;
342;508;0.178464;0.4707142;0.2631789;0.605013;445.0;0.137495;True;11/21/2025 4:01:27 PM:143;1763712087143;;
364;521;0.1900586;0.4825951;0.284909;0.6199335;446.5;0.1378265;True;11/21/2025 4:01:27 PM:161;1763712087161;;
382;531;0.1991631;0.4921938;0.2849129;0.6199355;447.9;0.1378153;True;11/21/2025 4:01:27 PM:179;1763712087179;;
389;537;0.2028379;0.4974858;0.2578366;0.595201;448.7;0.1480044;True;11/21/2025 4:01:27 PM:198;1763712087198;;
388;537;0.2022148;0.4976409;0.1856238;0.5217268;449.2;0.1594332;True;11/21/2025 4:01:27 PM:220;1763712087220;;
387;537;0.2017062;0.4977711;0.1855904;0.5216907;449.6;0.1594159;True;11/21/2025 4:01:27 PM:239;1763712087239;;
386;537;0.2012827;0.4978821;0.1856079;0.5217102;450.0;0.1594797;True;11/21/2025 4:01:27 PM:258;1763712087258;;
380;536;0.1983247;0.4971246;0.1561662;0.4782726;451.4;0.1636282;True;11/21/2025 4:01:27 PM:280;1763712087280;;
373;535;0.1947371;0.4961729;0.144741;0.4710149;452.3;0.1683933;True;11/21/2025 4:01:27 PM:299;1763712087299;;
368;534;0.1917108;0.4953447;0.14468;0.4709428;453.2;0.1683578;True;11/21/2025 4:01:27 PM:319;1763712087319;;
359;532;0.1873548;0.4932648;0.1299645;0.4484974;453.7;0.1768398;False;11/21/2025 4:01:27 PM:339;1763712087339;;
353;530;0.1838603;0.4915548;0.1299205;0.4484436;454.2;0.1768193;False;11/21/2025 4:01:27 PM:358;1763712087358;;
345;528;0.1799272;0.4892518;0.1227698;0.4374623;454.4;0.1667992;True;11/21/2025 4:01:27 PM:377;1763712087377;;
339;526;0.1768903;0.4878044;0.1262667;0.4464188;454.8;0.1773865;False;11/21/2025 4:01:27 PM:397;1763712087397;;
335;525;0.1746529;0.4867177;0.1262584;0.4464086;455.1;0.1773793;False;11/21/2025 4:01:27 PM:414;1763712087414;;
327;522;0.1708219;0.4842445;0.1117216;0.4254935;455.4;0.1901425;False;11/21/2025 4:01:27 PM:433;1763712087433;;
322;520;0.167933;0.4823465;0.1117138;0.425482;455.6;0.1901339;False;11/21/2025 4:01:27 PM:450;1763712087450;;
320;520;0.167058;0.4819444;0.1318156;0.4523348;455.1;0.1861701;False;11/21/2025 4:01:27 PM:469;1763712087469;;
319;520;0.1662651;0.4815758;0.1317951;0.4523087;454.6;0.1861513;False;11/21/2025 4:01:27 PM:488;1763712087488;;
317;519;0.1653174;0.4809794;0.1279385;0.4448807;454.5;0.1852009;False;11/21/2025 4:01:27 PM:507;1763712087507;;
312;517;0.1628696;0.4793269;0.1094915;0.4237372;454.6;0.183085;False;11/21/2025 4:01:27 PM:526;1763712087526;;
309;516;0.1610118;0.4780569;0.1094904;0.4237341;454.7;0.1830721;False;11/21/2025 4:01:27 PM:542;1763712087542;;
307;515;0.1600801;0.4773599;0.1207036;0.4350901;454.0;0.1885928;False;11/21/2025 4:01:27 PM:561;1763712087561;;
305;514;0.1593117;0.4767813;0.1206697;0.4350485;453.3;0.1885469;False;11/21/2025 4:01:27 PM:578;1763712087578;;
334;528;0.1741168;0.4890119;0.2661992;0.605301;452.9;0.1851591;False;11/21/2025 4:01:27 PM:597;1763712087597;;
356;539;0.1859186;0.4992155;0.2661432;0.6052401;452.6;0.185145;False;11/21/2025 4:01:27 PM:615;1763712087615;;
381;549;0.19877;0.5090772;0.2828403;0.6149322;452.4;0.1954125;False;11/21/2025 4:01:27 PM:633;1763712087633;;
400;558;0.2086702;0.5168176;0.2818853;0.6121527;452.2;0.1953545;False;11/21/2025 4:01:27 PM:652;1763712087652;;
442;564;0.2303457;0.5222777;0.3349325;0.5994756;452.6;0.1892245;False;11/21/2025 4:01:27 PM:672;1763712087672;;
470;568;0.2452533;0.5264336;0.3348202;0.5995011;453.0;0.1892359;False;11/21/2025 4:01:27 PM:691;1763712087691;;
471;570;0.245561;0.528253;0.2522074;0.5782829;450.6;0.2002627;False;11/21/2025 4:01:27 PM:709;1763712087709;;
471;572;0.2457977;0.5297181;0.2519401;0.5780066;448.5;0.200144;False;11/21/2025 4:01:27 PM:727;1763712087727;;
499;575;0.2601729;0.5331477;0.3463097;0.6022484;447.9;0.2015305;False;11/21/2025 4:01:27 PM:747;1763712087747;;
550;577;0.2865184;0.5346326;0.4071184;0.5850353;448.2;0.2055656;False;11/21/2025 4:01:27 PM:766;1763712087766;;
600;578;0.3128316;0.5356248;0.4341703;0.5807859;448.5;0.2055023;False;11/21/2025 4:01:27 PM:783;1763712087783;;
670;578;0.3492297;0.5357662;0.4807748;0.5595818;447.8;0.2079362;False;11/21/2025 4:01:27 PM:803;1763712087803;;
735;578;0.3832354;0.5356439;0.5147551;0.5281554;447.2;0.2079068;False;11/21/2025 4:01:27 PM:821;1763712087821;;
800;578;0.4169634;0.5357364;0.5331933;0.5561131;446.2;0.2069549;False;11/21/2025 4:01:27 PM:840;1763712087840;;
866;577;0.4510577;0.5347931;0.5699567;0.5054308;446.0;0.2138076;False;11/21/2025 4:01:27 PM:858;1763712087858;;
912;576;0.4750888;0.534176;0.5699858;0.5098181;445.8;0.2137599;False;11/21/2025 4:01:27 PM:876;1763712087876;;
933;576;0.4862852;0.5341773;0.5397469;0.5343876;445.5;0.2235584;False;11/21/2025 4:01:27 PM:897;1763712087897;;
948;576;0.4940489;0.5341785;0.5397016;0.5344147;445.2;0.2234749;False;11/21/2025 4:01:27 PM:915;1763712087915;;
961;577;0.5009684;0.5343351;0.5454123;0.5529822;443.7;0.2145557;False;11/21/2025 4:01:27 PM:933;1763712087933;;
965;577;0.5030478;0.5345727;0.5210454;0.556853;442.4;0.214503;False;11/21/2025 4:01:27 PM:952;1763712087952;;
972;577;0.5065476;0.5346031;0.5354427;0.5469212;441.0;0.2192275;False;11/21/2025 4:01:27 PM:969;1763712087969;;
1002;576;0.5222502;0.5338911;0.6005293;0.5077068;438.7;0.2222146;False;11/21/2025 4:01:27 PM:990;1763712087990;;
1024;575;0.5338414;0.5332879;0.6005231;0.5077081;436.6;0.222212;False;11/21/2025 4:01:28 PM:9;1763712088009;;
1028;575;0.5355698;0.5327588;0.5542282;0.507276;435.3;0.2212819;False;11/21/2025 4:01:28 PM:27;1763712088027;;
1030;574;0.5365202;0.5323306;0.5490709;0.5082197;434.1;0.2212623;False;11/21/2025 4:01:28 PM:46;1763712088046;;
1030;574;0.5368486;0.5323363;0.5422398;0.5344753;434.2;0.2265245;False;11/21/2025 4:01:28 PM:65;1763712088065;;
1031;574;0.5371094;0.5323411;0.5422369;0.5344681;434.3;0.2265291;False;11/21/2025 4:01:28 PM:82;1763712088082;;
1033;574;0.5384998;0.5323946;0.5578974;0.5403938;433.5;0.2177245;False;11/21/2025 4:01:28 PM:101;1763712088101;;
1036;575;0.5396006;0.5324395;0.5578836;0.5403974;432.8;0.2178094;False;11/21/2025 4:01:28 PM:120;1763712088120;;
1039;574;0.5411587;0.5322769;0.565343;0.5177897;433.2;0.224048;False;11/21/2025 4:01:28 PM:139;1763712088139;;
1041;574;0.5422303;0.5319524;0.5629883;0.5099694;433.6;0.2240709;False;11/21/2025 4:01:28 PM:156;1763712088156;;
1040;574;0.5421476;0.5321837;0.5375645;0.5483151;434.0;0.2205114;False;11/21/2025 4:01:28 PM:176;1763712088176;;
1041;574;0.5425028;0.5322201;0.5526912;0.538939;433.6;0.2257638;False;11/21/2025 4:01:28 PM:195;1763712088195;;
1042;574;0.5427891;0.5322503;0.5526618;0.5389405;433.2;0.2257576;False;11/21/2025 4:01:28 PM:213;1763712088213;;
1043;574;0.5433907;0.5321234;0.5598389;0.5193142;433.4;0.2244235;False;11/21/2025 4:01:28 PM:231;1763712088231;;
1044;574;0.5438935;0.5320147;0.5598392;0.5193044;433.6;0.224445;False;11/21/2025 4:01:28 PM:249;1763712088249;;
1045;574;0.544287;0.5320681;0.5584902;0.5398623;432.8;0.2238644;False;11/21/2025 4:01:28 PM:268;1763712088268;;
1045;574;0.5446212;0.5321142;0.5584959;0.539857;432.0;0.2239438;False;11/21/2025 4:01:28 PM:285;1763712088285;;
1045;575;0.5447085;0.532526;0.5510713;0.5556601;432.3;0.2356886;False;11/21/2025 4:01:28 PM:306;1763712088306;;
1045;575;0.5445096;0.5330066;0.5309696;0.5593479;433.8;0.2261008;False;11/21/2025 4:01:28 PM:326;1763712088326;;
1045;576;0.5443579;0.5333722;0.5309698;0.559344;435.2;0.2261222;False;11/21/2025 4:01:28 PM:342;1763712088342;;
1045;576;0.5445381;0.5334188;0.5544128;0.5450922;436.3;0.2240213;False;11/21/2025 4:01:28 PM:360;1763712088360;;
