X Filtered Pixel; Y Filtered Pixel; X Filtered Normalized; Y Filtered Normalized; X Raw Normalized; Y Raw Normalized; Distance to Camera in mm; Eye Aspect Ratio (Height/Width); Blinking; Timestamp With Milliseconds; Unix Timestamp In Milliseconds; AOI List; Additional Notes
965;31;0.5030716;0.0291171;0.5030716;0.0291171;1133.2;0.3145263;False;11/21/2025 3:42:49 PM:601;1763710969601;;
997;31;0.5196517;0.02940542;0.5732163;0.03993587;1142.7;0.228343;False;11/21/2025 3:42:49 PM:690;1763710969690;;
992;50;0.5168644;0.04688741;0.4911618;0.1439635;1153.6;0.2918578;False;11/21/2025 3:42:49 PM:740;1763710969740;;
991;49;0.5162421;0.04607932;0.5032622;0.02961077;1162.4;0.306698;False;11/21/2025 3:42:49 PM:790;1763710969790;;
990;49;0.5160252;0.0459396;0.5071257;0.03924282;1167.8;0.2856391;False;11/21/2025 3:42:49 PM:838;1763710969838;;
989;52;0.5155138;0.04856373;0.5012965;0.08926111;1180.2;0.2673388;False;11/21/2025 3:42:49 PM:888;1763710969888;;
988;61;0.5146252;0.05661348;0.4911716;0.14399;1180.7;0.3453172;False;11/21/2025 3:42:49 PM:917;1763710969917;;
987;65;0.5141247;0.06100893;0.4911704;0.1439705;1166.1;0.3193405;False;11/21/2025 3:42:49 PM:937;1763710969937;;
983;92;0.5122189;0.08602989;0.4699055;0.2718034;1178.3;0.3330226;False;11/21/2025 3:42:49 PM:955;1763710969955;;
978;131;0.5095535;0.1221837;0.4587605;0.3421029;1189.2;0.3372453;False;11/21/2025 3:42:49 PM:973;1763710969973;;
974;154;0.5077136;0.1431634;0.4640312;0.3070964;1199.1;0.3352705;False;11/21/2025 3:42:49 PM:992;1763710969992;;
978;156;0.5097448;0.1445813;0.5398321;0.1849775;1190.4;0.3275442;False;11/21/2025 3:42:50 PM:14;1763710970014;;
974;177;0.5074007;0.1644784;0.4626312;0.3154044;1199.0;0.2963586;False;11/21/2025 3:42:50 PM:35;1763710970035;;
975;237;0.5082154;0.2197276;0.5286304;0.4802525;1206.8;0.3010371;False;11/21/2025 3:42:50 PM:53;1763710970053;;
945;278;0.4922358;0.2577486;0.4579901;0.3110361;1210.1;0.2345555;False;11/21/2025 3:42:51 PM:922;1763710971922;;
944;274;0.4920012;0.25407;0.482455;0.1990889;1213.0;0.2222141;False;11/21/2025 3:42:51 PM:939;1763710971939;;
952;135;0.4961626;0.1253347;0.5058039;0.03642512;1218.3;0.2359416;False;11/21/2025 3:42:52 PM:720;1763710972720;;
951;146;0.4954887;0.1360025;0.4731798;0.2374547;1223.1;0.2254841;False;11/21/2025 3:42:52 PM:737;1763710972737;;
888;469;0.4625656;0.4348062;0.4125672;0.5754199;1222.6;0.2476963;False;11/21/2025 3:42:53 PM:35;1763710973035;;
956;177;0.4981181;0.16401;0.5305406;0.05183025;1216.1;0.3464895;False;11/21/2025 3:43:00 PM:498;1763710980498;;
972;176;0.5067614;0.1633941;0.6016191;0.05158437;1210.1;0.3258222;False;11/21/2025 3:43:00 PM:516;1763710980516;;
971;172;0.5057791;0.1593685;0.5007177;0.1440479;1172.2;0.1745994;False;11/21/2025 3:43:00 PM:647;1763710980647;;
971;171;0.5058169;0.1588354;0.5180266;0.1440278;1150.9;0.1429183;True;11/21/2025 3:43:00 PM:667;1763710980667;;
971;171;0.5058584;0.1584188;0.5170448;0.1440259;1131.7;0.1435722;True;11/21/2025 3:43:00 PM:686;1763710980686;;
971;173;0.5059187;0.1605913;0.5143605;0.1939398;1105.3;0.1377349;True;11/21/2025 3:43:00 PM:705;1763710980705;;
971;174;0.5059693;0.1617342;0.5117708;0.1862861;1081.6;0.1380168;True;11/21/2025 3:43:00 PM:722;1763710980722;;
971;174;0.5059801;0.1614554;0.5177805;0.1440016;1051.3;0.1242469;True;11/21/2025 3:43:00 PM:742;1763710980742;;
963;261;0.5017359;0.2417811;0.4529386;0.5164669;1020.5;0.1227099;True;11/21/2025 3:43:00 PM:762;1763710980762;;
963;261;0.5016778;0.2418313;0.4982164;0.2427578;992.8;0.1231415;True;11/21/2025 3:43:00 PM:781;1763710980781;;
973;270;0.5071681;0.2504975;0.5737607;0.3289698;973.5;0.1254139;True;11/21/2025 3:43:00 PM:800;1763710980800;;
1001;282;0.5217581;0.2615457;0.6289996;0.3590875;956.1;0.1262621;True;11/21/2025 3:43:00 PM:818;1763710980818;;
995;292;0.5186095;0.2707092;0.4726197;0.3586984;939.5;0.1278513;True;11/21/2025 3:43:00 PM:836;1763710980836;;
989;307;0.5153789;0.2847794;0.4654857;0.4057548;924.5;0.1283855;True;11/21/2025 3:43:00 PM:852;1763710980852;;
989;350;0.515297;0.3244036;0.5080786;0.5204537;899.9;0.1135411;True;11/21/2025 3:43:00 PM:872;1763710980872;;
933;373;0.4862927;0.3459214;0.3490374;0.4864401;877.1;0.1415462;True;11/21/2025 3:43:00 PM:890;1763710980890;;
894;390;0.4656338;0.3620338;0.3498371;0.4861683;856.7;0.1419526;True;11/21/2025 3:43:00 PM:908;1763710980908;;
902;458;0.4699329;0.4249701;0.5358635;0.6739979;836.9;0.107488;True;11/21/2025 3:43:00 PM:926;1763710980926;;
904;506;0.4709721;0.4687711;0.5112147;0.6757438;819.2;0.1078712;True;11/21/2025 3:43:00 PM:943;1763710980943;;
911;539;0.4744828;0.4993729;0.5371843;0.6602855;800.9;0.1296809;True;11/21/2025 3:43:00 PM:961;1763710980961;;
915;560;0.4766572;0.5189234;0.530917;0.6474751;784.5;0.1301707;True;11/21/2025 3:43:00 PM:977;1763710980977;;
918;577;0.4785638;0.5345826;0.5308413;0.6474729;769.7;0.1301455;True;11/21/2025 3:43:00 PM:994;1763710980994;;
935;579;0.4873122;0.5367847;0.5783147;0.5644958;757.5;0.1237173;True;11/21/2025 3:43:01 PM:12;1763710981012;;
948;581;0.4940581;0.5384756;0.5784532;0.5641949;746.6;0.1239131;True;11/21/2025 3:43:01 PM:29;1763710981029;;
987;585;0.5144174;0.5417179;0.6420294;0.5831325;735.5;0.1368047;True;11/21/2025 3:43:01 PM:48;1763710981048;;
1020;554;0.5312736;0.513367;0.6461962;0.2989276;723.5;0.1365832;True;11/21/2025 3:43:01 PM:66;1763710981066;;
1037;550;0.5403671;0.5100862;0.6314916;0.4124302;712.8;0.1368312;True;11/21/2025 3:43:01 PM:83;1763710981083;;
1037;550;0.5404993;0.5098115;0.5567576;0.4996209;703.2;0.127666;True;11/21/2025 3:43:01 PM:101;1763710981101;;
1037;550;0.5406129;0.5095862;0.5569256;0.4995182;694.6;0.1277185;True;11/21/2025 3:43:01 PM:118;1763710981118;;
1039;565;0.5413567;0.5235088;0.5715079;0.6404642;689.1;0.1250539;True;11/21/2025 3:43:01 PM:135;1763710981135;;
1040;577;0.5420139;0.5344406;0.5719765;0.6404561;684.2;0.1251781;True;11/21/2025 3:43:01 PM:153;1763710981153;;
1042;577;0.5427834;0.5343329;0.5747063;0.528842;680.7;0.1487831;True;11/21/2025 3:43:01 PM:171;1763710981171;;
