X Filtered Pixel; Y Filtered Pixel; X Filtered Normalized; Y Filtered Normalized; X Raw Normalized; Y Raw Normalized; Distance to Camera in mm; Eye Aspect Ratio (Height/Width); Blinking; Timestamp With Milliseconds; Unix Timestamp In Milliseconds; AOI List; Additional Notes
572;489;0.352717;0.5352443;0.3242457;0.6792644;553.8;0.1622314;True;11/21/2025 4:19:12 PM:966;1763713152966;;
569;495;0.350541;0.5423067;0.3107608;0.664993;546.8;0.1623325;True;11/21/2025 4:19:12 PM:982;1763713152982;;
565;500;0.3484401;0.5480598;0.3100553;0.6574025;542.9;0.1685248;True;11/21/2025 4:19:12 PM:999;1763713152999;;
563;503;0.3467815;0.5506383;0.3126029;0.6291816;541.3;0.1499348;True;11/21/2025 4:19:13 PM:17;1763713153017;;
561;505;0.3455028;0.5526821;0.3129523;0.6290874;539.8;0.1500502;True;11/21/2025 4:19:13 PM:34;1763713153034;;
562;505;0.3463461;0.5531181;0.3767291;0.5986224;537.2;0.1497391;True;11/21/2025 4:19:13 PM:52;1763713153052;;
563;505;0.3469953;0.553457;0.3767751;0.5986084;534.9;0.1497572;True;11/21/2025 4:19:13 PM:69;1763713153069;;
563;507;0.3467306;0.5553949;0.334635;0.6305453;534.8;0.1709765;True;11/21/2025 4:19:13 PM:86;1763713153086;;
563;508;0.3467022;0.556158;0.3436707;0.6152362;534.8;0.1711479;True;11/21/2025 4:19:13 PM:101;1763713153101;;
554;508;0.3414481;0.5567353;0.2754604;0.610899;532.5;0.1696823;True;11/21/2025 4:19:13 PM:120;1763713153120;;
541;508;0.3334438;0.5568503;0.2494323;0.588116;530.4;0.1697862;True;11/21/2025 4:19:13 PM:136;1763713153136;;
536;510;0.330515;0.5583699;0.2802023;0.6298117;533.5;0.1520276;True;11/21/2025 4:19:13 PM:155;1763713153155;;
533;511;0.3286016;0.5592985;0.2841048;0.6244791;536.3;0.1520813;True;11/21/2025 4:19:13 PM:171;1763713153171;;
535;512;0.3297408;0.5604597;0.3611018;0.6290904;535.2;0.1328239;True;11/21/2025 4:19:13 PM:189;1763713153189;;
545;512;0.3357809;0.5612594;0.4102377;0.6249994;534.2;0.1329088;True;11/21/2025 4:19:13 PM:206;1763713153206;;
532;513;0.3276047;0.5614431;0.245323;0.5700144;535.6;0.1340408;True;11/21/2025 4:19:13 PM:225;1763713153225;;
543;513;0.3347272;0.5616045;0.4125458;0.6070685;536.4;0.1273693;True;11/21/2025 4:19:13 PM:243;1763713153243;;
552;513;0.3401365;0.5617355;0.4125927;0.6070457;537.2;0.1274354;True;11/21/2025 4:19:13 PM:260;1763713153260;;
542;513;0.3339103;0.5618736;0.2628983;0.5960351;539.6;0.154015;True;11/21/2025 4:19:13 PM:279;1763713153279;;
535;513;0.3294527;0.5619782;0.2629818;0.5961155;541.8;0.1541321;True;11/21/2025 4:19:13 PM:295;1763713153295;;
502;512;0.309152;0.5607843;0.1761063;0.530759;542.4;0.1485231;True;11/21/2025 4:19:13 PM:313;1763713153313;;
478;511;0.2943475;0.5597489;0.1790366;0.5298765;542.9;0.14867;True;11/21/2025 4:19:13 PM:329;1763713153329;;
483;512;0.2979117;0.5606375;0.3602579;0.6171026;542.5;0.16146;True;11/21/2025 4:19:13 PM:346;1763713153346;;
518;512;0.3195189;0.5608699;0.4599026;0.6011046;542.0;0.1616074;True;11/21/2025 4:19:13 PM:363;1763713153363;;
521;513;0.3209732;0.561626;0.3602875;0.6170936;541.7;0.1614738;True;11/21/2025 4:19:13 PM:379;1763713153379;;
506;513;0.312125;0.5617856;0.2280568;0.5756189;542.7;0.1673632;True;11/21/2025 4:19:13 PM:398;1763713153398;;
496;513;0.3059475;0.561905;0.2280631;0.5756246;543.7;0.1673752;True;11/21/2025 4:19:13 PM:413;1763713153413;;
478;512;0.294426;0.5609835;0.2020333;0.5359017;542.3;0.1875174;False;11/21/2025 4:19:13 PM:435;1763713153435;;
470;513;0.2899039;0.561427;0.2260076;0.6029599;540.3;0.1576219;True;11/21/2025 4:19:13 PM:453;1763713153453;;
467;513;0.287782;0.5614737;0.2419701;0.5892103;538.6;0.1578032;True;11/21/2025 4:19:13 PM:469;1763713153469;;
453;512;0.2794313;0.5612437;0.192085;0.5504658;539.4;0.1629444;True;11/21/2025 4:19:13 PM:488;1763713153488;;
443;512;0.2729322;0.5610555;0.1921778;0.5505609;540.1;0.1631339;True;11/21/2025 4:19:13 PM:505;1763713153505;;
434;511;0.2678335;0.5600741;0.1979689;0.5283492;536.7;0.1675305;True;11/21/2025 4:19:13 PM:523;1763713153523;;
428;510;0.2639933;0.5590114;0.2005813;0.5232843;533.7;0.167587;True;11/21/2025 4:19:13 PM:541;1763713153541;;
423;510;0.2608969;0.5587565;0.2020161;0.5423971;535.6;0.1803016;False;11/21/2025 4:19:13 PM:558;1763713153558;;
415;509;0.2555942;0.5573707;0.1769392;0.5107911;537.4;0.1803631;False;11/21/2025 4:19:13 PM:575;1763713153575;;
411;509;0.2534369;0.5572467;0.2014768;0.5446649;539.3;0.1793491;False;11/21/2025 4:19:13 PM:593;1763713153593;;
405;509;0.2499875;0.5571387;0.1868135;0.5451067;533.3;0.1555029;True;11/21/2025 4:19:13 PM:611;1763713153611;;
401;509;0.2474685;0.5570322;0.1886664;0.5438093;527.9;0.1555432;True;11/21/2025 4:19:13 PM:628;1763713153628;;
401;510;0.2475292;0.5583225;0.2501456;0.6042591;530.8;0.1700587;True;11/21/2025 4:19:13 PM:646;1763713153646;;
401;510;0.2475254;0.558872;0.2473132;0.5907758;533.4;0.1701794;True;11/21/2025 4:19:13 PM:664;1763713153664;;
392;508;0.2417532;0.5567495;0.1621396;0.5003029;532.8;0.1813082;False;11/21/2025 4:19:13 PM:682;1763713153682;;
383;506;0.2360897;0.5542408;0.1567005;0.49088;532.4;0.181511;False;11/21/2025 4:19:13 PM:700;1763713153700;;
383;507;0.2363081;0.5547337;0.2440161;0.5813649;530.8;0.1825589;False;11/21/2025 4:19:13 PM:719;1763713153719;;
384;507;0.2364661;0.5549244;0.2434758;0.573121;532.7;0.1853071;False;11/21/2025 4:19:13 PM:737;1763713153737;;
383;506;0.2358707;0.5546998;0.2036306;0.5350566;534.5;0.1851846;False;11/21/2025 4:19:13 PM:753;1763713153753;;
382;507;0.2358137;0.5547159;0.2299723;0.5595219;532.4;0.1616674;True;11/21/2025 4:19:13 PM:772;1763713153772;;
382;507;0.2357677;0.5547288;0.2299703;0.5595199;530.5;0.1616641;True;11/21/2025 4:19:13 PM:790;1763713153790;;
382;507;0.2357228;0.5547417;0.2299909;0.5595391;528.9;0.1616948;True;11/21/2025 4:19:13 PM:808;1763713153808;;
382;507;0.2356449;0.554868;0.2199555;0.5684524;522.5;0.153822;True;11/21/2025 4:19:13 PM:832;1763713153832;;
395;512;0.2432504;0.5609724;0.3123851;0.6529245;520.4;0.1653044;True;11/21/2025 4:19:13 PM:853;1763713153853;;
431;514;0.2655789;0.5631059;0.3956927;0.6257786;518.6;0.1657929;True;11/21/2025 4:19:13 PM:872;1763713153872;;
592;499;0.3649817;0.5461696;0.6007639;0.4018754;522.6;0.1331429;True;11/21/2025 4:19:13 PM:894;1763713153894;;
689;487;0.4247975;0.5336933;0.6007405;0.4018902;526.2;0.1331196;True;11/21/2025 4:19:13 PM:913;1763713153913;;
684;491;0.4216009;0.5381981;0.3033632;0.6189866;527.4;0.1602449;True;11/21/2025 4:19:13 PM:934;1763713153934;;
630;491;0.3883221;0.5379763;0.1877651;0.5243345;530.2;0.1727563;False;11/21/2025 4:19:13 PM:956;1763713153956;;
593;491;0.3654073;0.5378061;0.187779;0.5243471;532.7;0.1727936;False;11/21/2025 4:19:13 PM:975;1763713153975;;
583;492;0.3591467;0.5389894;0.2462727;0.5833059;531.1;0.1901359;False;11/21/2025 4:19:13 PM:995;1763713153995;;
629;492;0.3878001;0.5387412;0.4677694;0.5276338;534.1;0.1613294;True;11/21/2025 4:19:14 PM:34;1763713154034;;
629;501;0.3876139;0.5489558;0.3210071;0.6777286;534.7;0.1813564;False;11/21/2025 4:19:14 PM:52;1763713154052;;
640;502;0.3943723;0.5499626;0.4496263;0.5966545;535.3;0.1831221;False;11/21/2025 4:19:14 PM:69;1763713154069;;
629;504;0.3878444;0.5519641;0.2766124;0.6162164;534.1;0.1827216;False;11/21/2025 4:19:14 PM:86;1763713154086;;
616;505;0.3798209;0.5529976;0.2625857;0.6025236;533.1;0.1830893;False;11/21/2025 4:19:14 PM:104;1763713154104;;
612;506;0.3774437;0.5543044;0.2945142;0.6106691;530.9;0.1827777;False;11/21/2025 4:19:14 PM:122;1763713154122;;
609;507;0.3753948;0.5552105;0.2951406;0.6053084;531.3;0.1879004;False;11/21/2025 4:19:14 PM:138;1763713154138;;
606;508;0.3737271;0.5559519;0.2951341;0.605294;531.6;0.1881159;False;11/21/2025 4:19:14 PM:155;1763713154155;;
581;507;0.3580711;0.5556486;0.212916;0.5420932;533.2;0.209632;False;11/21/2025 4:19:14 PM:174;1763713154174;;
562;507;0.3465967;0.5554114;0.2129174;0.542094;534.7;0.2096644;False;11/21/2025 4:19:14 PM:190;1763713154190;;
546;507;0.3362157;0.5551826;0.2129183;0.5420942;536.1;0.209705;False;11/21/2025 4:19:14 PM:207;1763713154207;;
535;506;0.3296729;0.5541564;0.2269345;0.5193719;532.8;0.1924921;False;11/21/2025 4:19:14 PM:225;1763713154225;;
527;505;0.3247456;0.5533637;0.2270014;0.5194255;529.9;0.1927515;False;11/21/2025 4:19:14 PM:241;1763713154241;;
574;499;0.3539916;0.5466474;0.490753;0.4442736;528.7;0.1903251;False;11/21/2025 4:19:14 PM:258;1763713154258;;
587;497;0.3618091;0.5445195;0.4271267;0.4830259;527.6;0.1903844;False;11/21/2025 4:19:14 PM:273;1763713154273;;
581;500;0.3583046;0.5478723;0.2711459;0.621238;528.4;0.1871432;False;11/21/2025 4:19:14 PM:292;1763713154292;;
574;502;0.3540009;0.5498395;0.2600089;0.6096147;529.2;0.1871965;False;11/21/2025 4:19:14 PM:309;1763713154309;;
545;500;0.3359256;0.5475743;0.184712;0.4894156;530.1;0.1684826;True;11/21/2025 4:19:14 PM:327;1763713154327;;
522;499;0.3216332;0.546187;0.1803476;0.4965422;531.0;0.1683564;True;11/21/2025 4:19:14 PM:342;1763713154342;;
501;498;0.3086844;0.5458595;0.1831567;0.5222775;535.3;0.1569711;True;11/21/2025 4:19:14 PM:361;1763713154361;;
500;496;0.3083057;0.543157;0.2904874;0.4743375;531.5;0.1704031;True;11/21/2025 4:19:14 PM:379;1763713154379;;
524;485;0.3227818;0.5313922;0.4219071;0.3871129;528.0;0.170612;True;11/21/2025 4:19:14 PM:396;1763713154396;;
536;484;0.330201;0.5302213;0.3972495;0.4801872;532.9;0.1896329;False;11/21/2025 4:19:14 PM:413;1763713154413;;
552;482;0.3400816;0.5275432;0.424658;0.4504181;537.3;0.1900254;False;11/21/2025 4:19:14 PM:428;1763713154428;;
511;481;0.3149722;0.5262926;0.1521311;0.4711104;554.4;0.2012918;False;11/21/2025 4:19:14 PM:445;1763713154445;;
486;480;0.2995311;0.5260654;0.1708332;0.4948101;569.8;0.2017493;False;11/21/2025 4:19:14 PM:462;1763713154462;;
444;478;0.2738284;0.5231451;0.1183626;0.4429094;563.8;0.2249781;False;11/21/2025 4:19:14 PM:479;1763713154479;;
414;476;0.2554846;0.5208645;0.1186219;0.4432572;558.4;0.2257479;False;11/21/2025 4:19:14 PM:496;1763713154496;;
403;476;0.2484777;0.5207901;0.1689702;0.501396;550.9;0.2012359;False;11/21/2025 4:19:14 PM:514;1763713154514;;
394;475;0.2428911;0.5207261;0.1689841;0.5014118;544.2;0.2012636;False;11/21/2025 4:19:14 PM:532;1763713154532;;
391;475;0.2412707;0.5201131;0.1984823;0.4733272;544.4;0.1908729;False;11/21/2025 4:19:14 PM:549;1763713154549;;
389;474;0.2399442;0.5196022;0.1986318;0.4734925;544.6;0.1913942;False;11/21/2025 4:19:14 PM:565;1763713154565;;
383;474;0.2360032;0.5194917;0.1723212;0.5028965;542.0;0.2039772;False;11/21/2025 4:19:14 PM:584;1763713154584;;
381;475;0.2348593;0.5198717;0.1962638;0.5347068;540.1;0.1938694;False;11/21/2025 4:19:14 PM:604;1763713154604;;
380;475;0.2340473;0.5201448;0.1963255;0.5347659;538.5;0.1940213;False;11/21/2025 4:19:14 PM:618;1763713154618;;
379;475;0.2333848;0.5204125;0.1980114;0.5353653;537.0;0.1942547;False;11/21/2025 4:19:14 PM:634;1763713154634;;
374;475;0.2303504;0.5203885;0.1684461;0.5172553;534.0;0.1955775;False;11/21/2025 4:19:14 PM:652;1763713154652;;
371;475;0.2286462;0.5204288;0.1761491;0.5244972;531.4;0.1956413;False;11/21/2025 4:19:14 PM:667;1763713154667;;
370;476;0.2283985;0.5211122;0.200495;0.5479963;527.0;0.1946455;False;11/21/2025 4:19:14 PM:687;1763713154687;;
370;476;0.2282066;0.5216332;0.2004857;0.547988;523.1;0.1946186;False;11/21/2025 4:19:14 PM:703;1763713154703;;
368;476;0.2271425;0.5216262;0.1841302;0.5187885;521.5;0.2129075;False;11/21/2025 4:19:14 PM:722;1763713154722;;
367;476;0.2263691;0.521621;0.1841622;0.5188184;520.1;0.2130076;False;11/21/2025 4:19:14 PM:738;1763713154738;;
369;479;0.2276861;0.5250121;0.2527745;0.596256;518.7;0.2021982;False;11/21/2025 4:19:14 PM:756;1763713154756;;
371;482;0.2286713;0.5275576;0.2527834;0.5962641;517.5;0.2022254;False;11/21/2025 4:19:14 PM:771;1763713154771;;
371;482;0.2288066;0.5283201;0.2344256;0.5649745;517.6;0.1912316;False;11/21/2025 4:19:14 PM:789;1763713154789;;
