X Filtered Pixel; Y Filtered Pixel; X Filtered Normalized; Y Filtered Normalized; X Raw Normalized; Y Raw Normalized; Distance to Camera in mm; Eye Aspect Ratio (Height/Width); Blinking; Timestamp With Milliseconds; Unix Timestamp In Milliseconds; AOI List; Additional Notes
754;598;0.3930936;0.5544651;0.32208;0.5559223;644.9;0.1986623;False;11/21/2025 3:40:52 PM:181;1763710852181;;
743;598;0.3871504;0.5544715;0.3224452;0.5559207;644.2;0.1989699;False;11/21/2025 3:40:52 PM:198;1763710852198;;
738;578;0.3848713;0.5358472;0.3459355;0.3892545;645.3;0.1893418;False;11/21/2025 3:40:52 PM:217;1763710852217;;
738;549;0.3846431;0.5088826;0.3713837;0.3247867;646.4;0.1894849;False;11/21/2025 3:40:52 PM:236;1763710852236;;
713;550;0.3717889;0.5094235;0.2825584;0.5420538;645.7;0.1809161;False;11/21/2025 3:40:52 PM:256;1763710852256;;
713;550;0.3716812;0.5094404;0.3629495;0.5112646;643.4;0.1887287;False;11/21/2025 3:40:52 PM:276;1763710852276;;
713;550;0.3715976;0.5094539;0.3633224;0.5111319;641.3;0.1889772;False;11/21/2025 3:40:52 PM:294;1763710852294;;
714;550;0.3723842;0.5098088;0.3956475;0.5378827;641.1;0.1826738;False;11/21/2025 3:40:52 PM:313;1763710852313;;
716;550;0.3730176;0.510096;0.3956678;0.537774;640.9;0.1826749;False;11/21/2025 3:40:52 PM:332;1763710852332;;
742;522;0.3868515;0.4837836;0.4819962;0.318105;641.7;0.1870106;False;11/21/2025 3:40:52 PM:352;1763710852352;;
766;494;0.3993198;0.4575755;0.4923596;0.2873894;642.4;0.1870556;False;11/21/2025 3:40:52 PM:371;1763710852371;;
812;481;0.4233493;0.4454007;0.5426959;0.3365432;645.3;0.1890763;False;11/21/2025 3:40:52 PM:392;1763710852392;;
843;471;0.4394559;0.4367093;0.5427195;0.3364537;647.8;0.1891049;False;11/21/2025 3:40:52 PM:410;1763710852410;;
871;435;0.4539904;0.4031796;0.5456055;0.2151267;645.5;0.1796587;False;11/21/2025 3:40:52 PM:430;1763710852430;;
878;409;0.4575033;0.3790027;0.5006393;0.222974;646.3;0.1891664;False;11/21/2025 3:40:52 PM:451;1763710852451;;
883;390;0.460234;0.3613159;0.5007917;0.2228997;647.1;0.1892708;False;11/21/2025 3:40:52 PM:470;1763710852470;;
909;327;0.4734687;0.3032919;0.5612822;0.06834654;647.2;0.196644;False;11/21/2025 3:40:52 PM:491;1763710852491;;
918;285;0.4784196;0.2645166;0.5349179;0.06894244;647.3;0.1967258;False;11/21/2025 3:40:52 PM:510;1763710852510;;
918;265;0.4783838;0.2460973;0.4703264;0.1204363;648.0;0.1927817;False;11/21/2025 3:40:52 PM:529;1763710852529;;
